transactionId,bankReference,status,amount,currency,settlementBatchId,receivedAt,settledAt,responseCode,responseMessage,metadata
TXN-90580,BNK-90580,SETTLED,49.0,INR,BATCH-20260804-15,2026-08-04 03:51:24,2026-08-04 04:03:24,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90581,BNK-90581,SETTLED,199.0,INR,BATCH-20260804-12,2026-08-04 03:51:01,2026-08-04 04:02:01,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90582,BNK-90582,SETTLED,8999.0,INR,BATCH-20260804-09,2026-08-04 04:03:48,2026-08-04 04:17:48,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90583,BNK-90583,SETTLED,1499.0,INR,BATCH-20260804-10,2026-08-04 04:05:35,2026-08-04 04:14:35,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90584,BNK-90584,SETTLED,1599.0,INR,BATCH-20260804-14,2026-08-04 04:17:20,2026-08-04 04:32:20,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90585,BNK-90585,SETTLED,3499.0,INR,BATCH-20260804-16,2026-08-04 04:28:03,2026-08-04 04:44:03,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90586,BNK-90586,SETTLED,1599.0,INR,BATCH-20260804-15,2026-08-04 04:33:19,2026-08-04 05:02:19,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90587,BNK-90587,SETTLED,6750.0,INR,BATCH-20260804-04,2026-08-04 04:39:18,2026-08-04 04:26:18,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90588,BNK-90588,SETTLED,8999.0,INR,BATCH-20260804-16,2026-08-04 04:44:12,2026-08-04 04:27:12,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90589,BNK-90589,SETTLED,2649.0,INR,BATCH-20260804-12,2026-08-04 04:51:12,2026-08-04 05:00:12,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90590,BNK-90590,SETTLED,6750.0,INR,BATCH-20260804-08,2026-08-04 04:56:47,2026-08-04 05:21:47,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90591,BNK-90591,SETTLED,6750.0,INR,BATCH-20260804-03,2026-08-04 05:05:50,2026-08-04 05:23:50,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90592,BNK-90592,SETTLED,1999.0,INR,BATCH-20260804-13,2026-08-04 05:11:19,2026-08-04 05:35:19,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90593,BNK-90593,SETTLED,2899.0,INR,BATCH-20260804-06,2026-08-04 05:18:52,2026-08-04 05:29:52,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90594,BNK-90594,SETTLED,299.0,INR,BATCH-20260804-12,2026-08-04 05:25:13,2026-08-04 05:37:13,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90595,BNK-90595,SETTLED,8999.0,INR,BATCH-20260804-19,2026-08-04 05:36:43,2026-08-04 05:58:43,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90596,BNK-90596,SETTLED,6750.0,INR,BATCH-20260804-20,2026-08-04 05:36:47,2026-08-04 05:53:47,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90597,BNK-90597,SETTLED,8999.0,INR,BATCH-20260804-02,2026-08-04 05:46:54,2026-08-04 06:01:54,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90598,BNK-90598,SETTLED,1250.0,INR,BATCH-20260804-01,2026-08-04 05:50:12,2026-08-04 06:13:12,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90599,BNK-90599,SETTLED,199.0,INR,BATCH-20260804-03,2026-08-04 05:55:16,2026-08-04 05:49:16,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90600,BNK-90600,SETTLED,4200.0,INR,BATCH-20260804-11,2026-08-04 06:04:33,2026-08-04 06:21:33,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90601,BNK-90601,SETTLED,799.0,INR,BATCH-20260804-04,2026-08-04 06:18:15,2026-08-04 06:43:15,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90602,BNK-90602,SETTLED,499.0,INR,BATCH-20260804-09,2026-08-04 06:17:41,2026-08-04 06:45:41,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90604,BNK-90604,SETTLED,12500.0,INR,BATCH-20260804-19,2026-08-04 06:34:16,2026-08-04 06:58:16,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90605,BNK-90605,SETTLED,3499.0,INR,BATCH-20260804-06,2026-08-04 06:43:21,2026-08-04 06:58:21,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90606,BNK-90606,REJECTED,999.0,INR,BATCH-20260804-13,2026-08-04 06:49:15,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90607,BNK-90607,SETTLED,2399.0,INR,BATCH-20260804-13,2026-08-04 06:59:03,2026-08-04 07:10:03,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90608,BNK-90608,PENDING,8999.0,INR,BATCH-20260804-06,2026-08-04 07:04:34,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90609,BNK-90609,SETTLED,4200.0,INR,BATCH-20260804-11,2026-08-04 07:10:06,2026-08-04 07:18:06,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90610,BNK-90610,SETTLED,2499.0,INR,BATCH-20260804-11,2026-08-04 07:16:04,2026-08-04 07:10:04,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90611,BNK-90611,SETTLED,8999.0,INR,BATCH-20260804-18,2026-08-04 07:22:45,2026-08-04 07:37:45,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90612,BNK-90612,PENDING,4200.0,INR,BATCH-20260804-04,2026-08-04 07:33:44,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90613,BNK-90613,SETTLED,6750.0,INR,BATCH-20260804-17,2026-08-04 07:36:29,2026-08-04 08:00:29,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90614,BNK-90614,SETTLED,2499.0,INR,BATCH-20260804-08,2026-08-04 07:45:50,2026-08-04 08:07:50,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90615,BNK-90615,SETTLED,8999.0,INR,BATCH-20260804-05,2026-08-04 07:54:30,2026-08-04 08:03:30,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90616,BNK-90616,SETTLED,4200.0,INR,BATCH-20260804-20,2026-08-04 08:02:32,2026-08-04 08:32:32,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90617,BNK-90617,SETTLED,299.0,INR,BATCH-20260804-02,2026-08-04 08:05:30,2026-08-04 08:31:30,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90618,BNK-90618,SETTLED,299.0,INR,BATCH-20260804-10,2026-08-04 08:17:02,2026-08-04 08:29:02,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90619,BNK-90619,SETTLED,1999.0,INR,BATCH-20260804-18,2026-08-04 08:21:30,2026-08-04 08:42:30,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90620,BNK-90620,REJECTED,2899.0,INR,BATCH-20260804-06,2026-08-04 08:29:26,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90621,BNK-90621,REJECTED,799.0,INR,BATCH-20260804-12,2026-08-04 08:37:48,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90622,BNK-90622,SETTLED,999.0,INR,BATCH-20260804-06,2026-08-04 08:46:04,2026-08-04 09:13:04,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90623,BNK-90623,SETTLED,4999.0,INR,BATCH-20260804-10,2026-08-04 08:52:00,2026-08-04 09:20:00,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90624,BNK-90624,SETTLED,2899.0,INR,BATCH-20260804-18,2026-08-04 08:50:43,2026-08-04 09:00:43,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90624,BNK-90624-DUP,SETTLED,2899.0,INR,BATCH-20260804-18,2026-08-04 08:50:43,2026-08-04 09:00:43,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""duplicateTest"": true}"
TXN-90625,BNK-90625,SETTLED,1999.0,INR,BATCH-20260804-02,2026-08-04 09:05:08,2026-08-04 08:52:08,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90626,BNK-90626,SETTLED,499.0,INR,BATCH-20260804-14,2026-08-04 09:09:14,2026-08-04 09:17:14,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90627,BNK-90627,SETTLED,499.0,INR,BATCH-20260804-10,2026-08-04 09:18:40,2026-08-04 09:29:40,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90628,BNK-90628,SETTLED,12500.0,INR,BATCH-20260804-04,2026-08-04 09:27:22,2026-08-04 09:39:22,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90629,BNK-90629,SETTLED,1250.0,INR,BATCH-20260804-17,2026-08-04 09:31:35,2026-08-04 09:56:35,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90630,BNK-90630,SETTLED,12500.0,INR,BATCH-20260804-18,2026-08-04 09:34:40,2026-08-04 09:48:40,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90631,BNK-90631,SETTLED,1250.0,INR,BATCH-20260804-04,2026-08-04 09:50:54,2026-08-04 10:08:54,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90632,BNK-90632,SETTLED,3499.0,INR,BATCH-20260804-09,2026-08-04 09:54:59,2026-08-04 10:23:59,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90633,BNK-90633,PENDING,2499.0,INR,BATCH-20260804-18,2026-08-04 09:57:11,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90634,BNK-90634,SETTLED,99.0,INR,BATCH-20260804-05,2026-08-04 10:11:09,2026-08-04 10:39:09,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90635,BNK-90635,SETTLED,499.0,INR,BATCH-20260804-13,2026-08-04 10:18:48,2026-08-04 10:45:48,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90636,BNK-90636,SETTLED,8999.0,INR,BATCH-20260804-14,2026-08-04 10:20:10,2026-08-04 10:03:10,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90637,BNK-90637,SETTLED,2499.0,INR,BATCH-20260804-17,2026-08-04 10:27:01,2026-08-04 10:46:01,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90638,BNK-90638,SETTLED,2499.0,INR,BATCH-20260804-05,2026-08-04 10:39:45,2026-08-04 10:51:45,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90639,BNK-90639,SETTLED,1250.0,INR,BATCH-20260804-18,2026-08-04 10:43:50,2026-08-04 10:17:50,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90640,BNK-90640,PENDING,12500.0,INR,BATCH-20260804-16,2026-08-04 10:50:34,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90641,BNK-90641,PENDING,199.0,INR,BATCH-20260804-20,2026-08-04 10:54:25,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90642,BNK-90642,REJECTED,4200.0,INR,BATCH-20260804-16,2026-08-04 11:03:21,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90643,BNK-90643,SETTLED,1499.0,INR,BATCH-20260804-17,2026-08-04 11:09:54,2026-08-04 11:36:54,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90644,BNK-90644,REJECTED,299.0,INR,BATCH-20260804-02,2026-08-04 11:21:28,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90645,BNK-90645,PENDING,4200.0,INR,BATCH-20260804-17,2026-08-04 11:21:08,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90646,BNK-90646,SETTLED,3499.0,INR,BATCH-20260804-19,2026-08-04 11:25:37,2026-08-04 11:49:37,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90647,BNK-90647,SETTLED,2499.0,INR,BATCH-20260804-09,2026-08-04 11:38:13,2026-08-04 11:54:13,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90648,BNK-90648,SETTLED,2849.0,INR,BATCH-20260804-18,2026-08-04 11:43:35,2026-08-04 11:52:35,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90649,BNK-90649,SETTLED,8999.0,INR,BATCH-20260804-17,2026-08-04 11:51:39,2026-08-04 12:11:39,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90650,BNK-90650,PENDING,6750.0,INR,BATCH-20260804-02,2026-08-04 12:02:22,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90651,BNK-90651,SETTLED,12500.0,INR,BATCH-20260804-14,2026-08-04 12:04:16,2026-08-04 12:23:16,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90652,BNK-90652,SETTLED,1999.0,INR,BATCH-20260804-15,2026-08-04 12:10:48,2026-08-04 12:25:48,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90653,BNK-90653,SETTLED,999.0,INR,BATCH-20260804-11,2026-08-04 12:20:38,2026-08-04 12:47:38,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90654,BNK-90654,SETTLED,1599.0,INR,BATCH-20260804-18,2026-08-04 12:24:28,2026-08-04 12:37:28,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90655,BNK-90655,SETTLED,299.0,INR,BATCH-20260804-06,2026-08-04 12:31:26,2026-08-04 12:40:26,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90656,BNK-90656,PENDING,2899.0,INR,BATCH-20260804-12,2026-08-04 12:41:27,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90657,BNK-90657,SETTLED,2499.0,INR,BATCH-20260804-09,2026-08-04 12:47:52,2026-08-04 12:28:52,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90658,BNK-90658,REJECTED,1250.0,INR,BATCH-20260804-09,2026-08-04 12:53:40,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90660,BNK-90660,SETTLED,1599.0,INR,BATCH-20260804-08,2026-08-04 13:09:02,2026-08-04 13:22:02,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90661,BNK-90661,PENDING,6750.0,INR,BATCH-20260804-16,2026-08-04 13:10:58,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90662,BNK-90662,SETTLED,1999.0,INR,BATCH-20260804-02,2026-08-04 13:20:17,2026-08-04 13:39:17,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90663,BNK-90663,SETTLED,799.0,INR,BATCH-20260804-08,2026-08-04 13:25:10,2026-08-04 13:16:10,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90664,BNK-90664,SETTLED,1999.0,INR,BATCH-20260804-09,2026-08-04 13:35:59,2026-08-04 13:44:59,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90665,BNK-90665,REJECTED,1599.0,INR,BATCH-20260804-13,2026-08-04 13:38:07,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90666,BNK-90666,PENDING,299.0,INR,BATCH-20260804-01,2026-08-04 13:51:51,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90667,BNK-90667,SETTLED,1250.0,INR,BATCH-20260804-01,2026-08-04 13:54:35,2026-08-04 14:20:35,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90668,BNK-90668,SETTLED,4999.0,INR,BATCH-20260804-15,2026-08-04 14:06:42,2026-08-04 14:29:42,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90669,BNK-90669,SETTLED,149.0,INR,BATCH-20260804-12,2026-08-04 14:13:24,2026-08-04 14:41:24,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90670,BNK-90670,SETTLED,2499.0,INR,BATCH-20260804-11,2026-08-04 14:20:11,2026-08-04 14:29:11,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90671,BNK-90671,SETTLED,12500.0,INR,BATCH-20260804-11,2026-08-04 14:23:25,2026-08-04 14:50:25,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90672,BNK-90672,SETTLED,499.0,INR,BATCH-20260804-20,2026-08-04 14:32:52,2026-08-04 14:49:52,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90673,BNK-90673,SETTLED,1499.0,INR,BATCH-20260804-18,2026-08-04 14:44:26,2026-08-04 15:10:26,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90674,BNK-90674,SETTLED,1999.0,INR,BATCH-20260804-12,2026-08-04 14:51:37,2026-08-04 15:15:37,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90675,BNK-90675,SETTLED,1250.0,INR,BATCH-20260804-01,2026-08-04 14:54:19,2026-08-04 15:14:19,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90676,BNK-90676,SETTLED,2499.0,INR,BATCH-20260804-01,2026-08-04 15:00:37,2026-08-04 15:30:37,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90677,BNK-90677,SETTLED,6750.0,INR,BATCH-20260804-16,2026-08-04 15:08:24,2026-08-04 15:38:24,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90678,BNK-90678,PENDING,1499.0,INR,BATCH-20260804-04,2026-08-04 15:12:30,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90679,BNK-90679,PENDING,2499.0,INR,BATCH-20260804-11,2026-08-04 15:24:26,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90680,BNK-90680,PENDING,999.0,INR,BATCH-20260804-04,2026-08-04 15:27:54,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90681,BNK-90681,SETTLED,199.0,INR,BATCH-20260804-08,2026-08-04 15:32:38,2026-08-04 15:54:38,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90682,BNK-90682,SETTLED,499.0,INR,BATCH-20260804-09,2026-08-04 15:39:42,2026-08-04 15:57:42,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90683,BNK-90683,SETTLED,3499.0,INR,BATCH-20260804-17,2026-08-04 15:48:37,2026-08-04 16:18:37,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90684,BNK-90684,SETTLED,299.0,INR,BATCH-20260804-18,2026-08-04 15:57:40,2026-08-04 16:27:40,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90685,BNK-90685,REJECTED,499.0,INR,BATCH-20260804-19,2026-08-04 16:07:38,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90686,BNK-90686,SETTLED,299.0,INR,BATCH-20260804-14,2026-08-04 16:06:27,2026-08-04 16:33:27,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90687,BNK-90687,SETTLED,899.0,INR,BATCH-20260804-14,2026-08-04 16:13:20,2026-08-04 16:29:20,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90688,BNK-90688,SETTLED,12500.0,INR,BATCH-20260804-15,2026-08-04 16:26:38,2026-08-04 16:34:38,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90689,BNK-90689,SETTLED,6750.0,INR,BATCH-20260804-17,2026-08-04 16:30:16,2026-08-04 16:40:16,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90690,BNK-90690,SETTLED,4999.0,INR,BATCH-20260804-16,2026-08-04 16:40:23,2026-08-04 17:08:23,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90690,BNK-90690-DUP,SETTLED,4999.0,INR,BATCH-20260804-16,2026-08-04 16:40:23,2026-08-04 17:08:23,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""duplicateTest"": true}"
TXN-90691,BNK-90691,SETTLED,199.0,INR,BATCH-20260804-14,2026-08-04 16:41:14,2026-08-04 17:06:14,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90691,BNK-90691-DUP,SETTLED,199.0,INR,BATCH-20260804-14,2026-08-04 16:41:14,2026-08-04 17:06:14,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""duplicateTest"": true}"
TXN-90692,BNK-90692,SETTLED,6750.0,INR,BATCH-20260804-18,2026-08-04 16:53:40,2026-08-04 17:01:40,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90693,BNK-90693,SETTLED,999.0,INR,BATCH-20260804-13,2026-08-04 17:03:18,2026-08-04 17:21:18,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90694,BNK-90694,SETTLED,2899.0,INR,BATCH-20260804-03,2026-08-04 17:08:47,2026-08-04 17:21:47,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90695,BNK-90695,SETTLED,499.0,INR,BATCH-20260804-07,2026-08-04 17:09:00,2026-08-04 17:37:00,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90695,BNK-90695-DUP,SETTLED,499.0,INR,BATCH-20260804-07,2026-08-04 17:09:00,2026-08-04 17:37:00,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""duplicateTest"": true}"
TXN-90696,BNK-90696,SETTLED,499.0,INR,BATCH-20260804-08,2026-08-04 17:20:04,2026-08-04 17:34:04,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
