transactionId,gatewayReference,status,amount,currency,processedAt,responseCode,responseMessage,metadata
TXN-90578,GW-90578,SUCCESS,2499.0,INR,2026-08-04 03:31:32,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90579,GW-90579,SUCCESS,2499.0,INR,2026-08-04 03:33:28,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90580,GW-90580,SUCCESS,299.0,INR,2026-08-04 03:44:34,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90581,GW-90581,SUCCESS,199.0,INR,2026-08-04 03:48:10,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90582,GW-90582,SUCCESS,8999.0,INR,2026-08-04 03:58:07,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90583,GW-90583,SUCCESS,1499.0,INR,2026-08-04 04:01:38,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90584,GW-90584,SUCCESS,1599.0,INR,2026-08-04 04:12:40,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90585,GW-90585,SUCCESS,3499.0,INR,2026-08-04 04:20:24,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90586,GW-90586,SUCCESS,1599.0,INR,2026-08-04 04:26:23,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90587,GW-90587,SUCCESS,6750.0,INR,2026-08-04 04:31:34,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90588,GW-90588,SUCCESS,8999.0,INR,2026-08-04 04:38:25,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90589,GW-90589,SUCCESS,2899.0,INR,2026-08-04 04:44:37,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90590,GW-90590,SUCCESS,6750.0,INR,2026-08-04 04:51:53,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90591,GW-90591,SUCCESS,6750.0,INR,2026-08-04 05:03:10,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90592,GW-90592,SUCCESS,1999.0,INR,2026-08-04 05:07:42,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90593,GW-90593,SUCCESS,2899.0,INR,2026-08-04 05:16:03,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90594,GW-90594,SUCCESS,299.0,INR,2026-08-04 05:23:17,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90595,GW-90595,SUCCESS,8999.0,INR,2026-08-04 05:29:57,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90596,GW-90596,SUCCESS,6750.0,INR,2026-08-04 05:35:07,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90597,GW-90597,SUCCESS,8999.0,INR,2026-08-04 05:41:02,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90598,GW-90598,SUCCESS,1250.0,INR,2026-08-04 05:47:17,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90599,GW-90599,SUCCESS,199.0,INR,2026-08-04 05:53:39,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90600,GW-90600,SUCCESS,4200.0,INR,2026-08-04 06:00:50,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90601,GW-90601,SUCCESS,799.0,INR,2026-08-04 06:10:38,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90602,GW-90602,SUCCESS,499.0,INR,2026-08-04 06:16:05,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90603,GW-90603,SUCCESS,4999.0,INR,2026-08-04 06:26:50,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90604,GW-90604,SUCCESS,12500.0,INR,2026-08-04 06:29:40,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90605,GW-90605,SUCCESS,3499.0,INR,2026-08-04 06:40:36,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90606,GW-90606,SUCCESS,999.0,INR,2026-08-04 06:45:21,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90607,GW-90607,SUCCESS,2499.0,INR,2026-08-04 06:52:06,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90608,GW-90608,SUCCESS,8999.0,INR,2026-08-04 06:57:59,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90609,GW-90609,SUCCESS,4200.0,INR,2026-08-04 07:04:12,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90610,GW-90610,SUCCESS,2499.0,INR,2026-08-04 07:12:07,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90611,GW-90611,SUCCESS,8999.0,INR,2026-08-04 07:18:03,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90612,GW-90612,SUCCESS,4200.0,INR,2026-08-04 07:29:49,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90613,GW-90613,SUCCESS,6750.0,INR,2026-08-04 07:31:39,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90614,GW-90614,SUCCESS,2499.0,INR,2026-08-04 07:39:53,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90615,GW-90615,SUCCESS,8999.0,INR,2026-08-04 07:50:36,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90616,GW-90616,SUCCESS,4200.0,INR,2026-08-04 07:54:36,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90617,GW-90617,SUCCESS,299.0,INR,2026-08-04 08:00:43,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90618,GW-90618,SUCCESS,299.0,INR,2026-08-04 08:10:07,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90619,GW-90619,SUCCESS,1999.0,INR,2026-08-04 08:17:33,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90620,GW-90620,SUCCESS,2899.0,INR,2026-08-04 08:24:30,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90621,GW-90621,SUCCESS,799.0,INR,2026-08-04 08:31:59,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90622,GW-90622,SUCCESS,999.0,INR,2026-08-04 08:39:23,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90623,GW-90623,SUCCESS,4999.0,INR,2026-08-04 08:46:23,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90624,GW-90624,SUCCESS,2899.0,INR,2026-08-04 08:48:59,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90625,GW-90625,PENDING,1999.0,INR,2026-08-04 08:57:25,91,Issuer or switch temporarily unavailable,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90626,GW-90626,SUCCESS,499.0,INR,2026-08-04 09:03:26,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90627,GW-90627,SUCCESS,999.0,INR,2026-08-04 09:12:44,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90628,GW-90628,SUCCESS,12500.0,INR,2026-08-04 09:19:31,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90629,GW-90629,SUCCESS,1250.0,INR,2026-08-04 09:27:44,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90630,GW-90630,SUCCESS,12500.0,INR,2026-08-04 09:31:59,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90631,GW-90631,SUCCESS,1250.0,INR,2026-08-04 09:43:15,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90632,GW-90632,SUCCESS,3499.0,INR,2026-08-04 09:49:22,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90633,GW-90633,SUCCESS,2499.0,INR,2026-08-04 09:52:35,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90634,GW-90634,SUCCESS,199.0,INR,2026-08-04 10:03:13,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90635,GW-90635,SUCCESS,499.0,INR,2026-08-04 10:10:59,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90636,GW-90636,SUCCESS,8999.0,INR,2026-08-04 10:16:33,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90637,GW-90637,SUCCESS,2499.0,INR,2026-08-04 10:19:25,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90638,GW-90638,SUCCESS,2499.0,INR,2026-08-04 10:31:52,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90639,GW-90639,SUCCESS,1250.0,INR,2026-08-04 10:36:01,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90640,GW-90640,SUCCESS,12500.0,INR,2026-08-04 10:43:38,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90641,GW-90641,SUCCESS,199.0,INR,2026-08-04 10:48:28,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90642,GW-90642,SUCCESS,4200.0,INR,2026-08-04 10:59:40,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90643,GW-90643,SUCCESS,1499.0,INR,2026-08-04 11:05:15,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90644,GW-90644,SUCCESS,299.0,INR,2026-08-04 11:13:39,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90645,GW-90645,SUCCESS,4200.0,INR,2026-08-04 11:15:24,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90646,GW-90646,SUCCESS,3499.0,INR,2026-08-04 11:22:56,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90647,GW-90647,SUCCESS,2499.0,INR,2026-08-04 11:34:34,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90648,GW-90648,SUCCESS,2899.0,INR,2026-08-04 11:41:45,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90649,GW-90649,SUCCESS,8999.0,INR,2026-08-04 11:46:03,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90650,GW-90650,SUCCESS,6750.0,INR,2026-08-04 11:54:36,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90651,GW-90651,SUCCESS,12500.0,INR,2026-08-04 12:01:30,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90652,GW-90652,SUCCESS,1999.0,INR,2026-08-04 12:08:54,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90653,GW-90653,SUCCESS,999.0,INR,2026-08-04 12:14:42,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90654,GW-90654,SUCCESS,1599.0,INR,2026-08-04 12:22:36,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90655,GW-90655,SUCCESS,299.0,INR,2026-08-04 12:26:49,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90656,GW-90656,SUCCESS,2899.0,INR,2026-08-04 12:37:46,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90657,GW-90657,SUCCESS,2499.0,INR,2026-08-04 12:42:56,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90658,GW-90658,SUCCESS,1250.0,INR,2026-08-04 12:49:49,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90659,GW-90659,SUCCESS,199.0,INR,2026-08-04 12:58:21,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90660,GW-90660,SUCCESS,1599.0,INR,2026-08-04 13:04:14,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90661,GW-90661,SUCCESS,6750.0,INR,2026-08-04 13:09:17,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90662,GW-90662,SUCCESS,1999.0,INR,2026-08-04 13:15:22,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90663,GW-90663,SUCCESS,799.0,INR,2026-08-04 13:22:21,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90664,GW-90664,SUCCESS,1999.0,INR,2026-08-04 13:30:10,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90665,GW-90665,SUCCESS,1599.0,INR,2026-08-04 13:36:31,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90666,GW-90666,SUCCESS,299.0,INR,2026-08-04 13:45:13,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90667,GW-90667,SUCCESS,1250.0,INR,2026-08-04 13:50:51,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90668,GW-90668,SUCCESS,4999.0,INR,2026-08-04 13:58:58,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90669,GW-90669,SUCCESS,199.0,INR,2026-08-04 14:06:47,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90670,GW-90670,SUCCESS,2499.0,INR,2026-08-04 14:14:27,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90671,GW-90671,SUCCESS,12500.0,INR,2026-08-04 14:17:37,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90672,GW-90672,SUCCESS,499.0,INR,2026-08-04 14:30:06,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90673,GW-90673,SUCCESS,1499.0,INR,2026-08-04 14:36:42,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90674,GW-90674,SUCCESS,1999.0,INR,2026-08-04 14:43:45,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90675,GW-90675,SUCCESS,1250.0,INR,2026-08-04 14:46:29,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90676,GW-90676,SUCCESS,2499.0,INR,2026-08-04 14:53:46,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90677,GW-90677,SUCCESS,6750.0,INR,2026-08-04 15:04:33,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90678,GW-90678,SUCCESS,1499.0,INR,2026-08-04 15:07:33,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90679,GW-90679,SUCCESS,2499.0,INR,2026-08-04 15:17:47,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90680,GW-90680,SUCCESS,999.0,INR,2026-08-04 15:25:16,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90681,GW-90681,SUCCESS,199.0,INR,2026-08-04 15:30:54,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90682,GW-90682,SUCCESS,499.0,INR,2026-08-04 15:37:55,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90683,GW-90683,SUCCESS,3499.0,INR,2026-08-04 15:43:02,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90684,GW-90684,SUCCESS,299.0,INR,2026-08-04 15:54:05,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90685,GW-90685,SUCCESS,499.0,INR,2026-08-04 16:00:44,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90686,GW-90686,SUCCESS,299.0,INR,2026-08-04 16:02:38,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90687,GW-90687,PENDING,999.0,INR,2026-08-04 16:10:35,91,Issuer or switch temporarily unavailable,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90688,GW-90688,SUCCESS,12500.0,INR,2026-08-04 16:19:43,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90689,GW-90689,SUCCESS,6750.0,INR,2026-08-04 16:23:23,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90690,GW-90690,SUCCESS,4999.0,INR,2026-08-04 16:34:33,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90691,GW-90691,SUCCESS,199.0,INR,2026-08-04 16:37:18,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90692,GW-90692,SUCCESS,6750.0,INR,2026-08-04 16:50:03,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90693,GW-90693,SUCCESS,999.0,INR,2026-08-04 16:55:38,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90694,GW-90694,SUCCESS,2899.0,INR,2026-08-04 17:03:54,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90695,GW-90695,SUCCESS,499.0,INR,2026-08-04 17:07:25,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90696,GW-90696,SUCCESS,499.0,INR,2026-08-04 17:16:09,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90697,GW-90697,SUCCESS,2899.0,INR,2026-08-04 17:22:58,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90698,GW-90698,SUCCESS,8999.0,INR,2026-08-04 17:30:12,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90699,GW-90699,SUCCESS,1499.0,INR,2026-08-04 17:35:16,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90700,GW-90700,SUCCESS,2899.0,INR,2026-08-04 17:40:39,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90701,GW-90701,SUCCESS,1599.0,INR,2026-08-04 17:50:51,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90702,GW-90702,SUCCESS,8999.0,INR,2026-08-04 17:55:09,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90703,GW-90703,SUCCESS,1499.0,INR,2026-08-04 18:06:37,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90704,GW-90704,SUCCESS,2899.0,INR,2026-08-04 18:10:29,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90705,GW-90705,SUCCESS,3499.0,INR,2026-08-04 18:15:47,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90706,GW-90706,SUCCESS,8999.0,INR,2026-08-04 18:23:29,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90707,GW-90707,SUCCESS,799.0,INR,2026-08-04 18:33:10,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90708,GW-90708,SUCCESS,8999.0,INR,2026-08-04 18:37:10,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90709,GW-90709,SUCCESS,6750.0,INR,2026-08-04 18:45:10,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90710,GW-90710,SUCCESS,1599.0,INR,2026-08-04 18:54:48,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90711,GW-90711,SUCCESS,2499.0,INR,2026-08-04 19:00:12,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90712,GW-90712,SUCCESS,1250.0,INR,2026-08-04 19:07:18,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90713,GW-90713,SUCCESS,2899.0,INR,2026-08-04 19:12:04,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90714,GW-90714,SUCCESS,12500.0,INR,2026-08-04 19:22:20,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90715,GW-90715,SUCCESS,4200.0,INR,2026-08-04 19:25:39,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90716,GW-90716,SUCCESS,4999.0,INR,2026-08-04 19:35:42,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90717,GW-90717,SUCCESS,4999.0,INR,2026-08-04 19:44:48,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90718,GW-90718,SUCCESS,12500.0,INR,2026-08-04 19:48:36,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90719,GW-90719,SUCCESS,8999.0,INR,2026-08-04 19:53:56,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""CARD""}"
TXN-90720,GW-90720,SUCCESS,2899.0,INR,2026-08-04 20:02:15,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
TXN-90721,GW-90721,SUCCESS,2899.0,INR,2026-08-04 20:11:51,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""NETBANKING""}"
TXN-90722,GW-90722,SUCCESS,3499.0,INR,2026-08-04 20:17:20,00,Transaction approved,"{""source"": ""mock_gateway"", ""environment"": ""hackathon"", ""channel"": ""UPI""}"
