transactionId,amount,currency,paymentMethod,merchantId,customerReference,transactionStatus,transactionTimestamp
TXN-90531,2899.0,INR,NETBANKING,MER-1046,ORD-90531,SUCCESS,2026-08-03 22:01:51
TXN-90532,799.0,INR,UPI,MER-1018,ORD-90532,SUCCESS,2026-08-03 22:04:23
TXN-90533,299.0,INR,CARD,MER-1073,ORD-90533,SUCCESS,2026-08-03 22:14:16
TXN-90534,999.0,INR,CARD,MER-1068,ORD-90534,SUCCESS,2026-08-03 22:19:56
TXN-90535,4999.0,INR,UPI,MER-1063,ORD-90535,PENDING,2026-08-03 22:25:30
TXN-90536,6750.0,INR,NETBANKING,MER-1072,ORD-90536,PENDING,2026-08-03 22:33:16
TXN-90537,4999.0,INR,UPI,MER-1009,ORD-90537,SUCCESS,2026-08-03 22:42:16
TXN-90538,199.0,INR,CARD,MER-1041,ORD-90538,SUCCESS,2026-08-03 22:51:04
TXN-90539,1250.0,INR,NETBANKING,MER-1098,ORD-90539,SUCCESS,2026-08-03 22:53:05
TXN-90540,1499.0,INR,CARD,MER-1008,ORD-90540,SUCCESS,2026-08-03 23:01:19
TXN-90541,1250.0,INR,CARD,MER-1022,ORD-90541,SUCCESS,2026-08-03 23:12:46
TXN-90542,12500.0,INR,CARD,MER-1005,ORD-90542,SUCCESS,2026-08-03 23:18:22
TXN-90543,199.0,INR,CARD,MER-1039,ORD-90543,SUCCESS,2026-08-03 23:25:19
TXN-90544,6750.0,INR,NETBANKING,MER-1050,ORD-90544,FAILED,2026-08-03 23:32:53
TXN-90545,4999.0,INR,CARD,MER-1036,ORD-90545,SUCCESS,2026-08-03 23:36:04
TXN-90546,3499.0,INR,UPI,MER-1024,ORD-90546,SUCCESS,2026-08-03 23:42:22
TXN-90547,4999.0,INR,NETBANKING,MER-1086,ORD-90547,SUCCESS,2026-08-03 23:54:55
TXN-90548,4999.0,INR,NETBANKING,MER-1085,ORD-90548,SUCCESS,2026-08-03 23:56:08
TXN-90549,6750.0,INR,CARD,MER-1022,ORD-90549,FAILED,2026-08-04 00:07:07
TXN-90550,4999.0,INR,CARD,MER-1019,ORD-90550,PENDING,2026-08-04 00:14:30
TXN-90551,2499.0,INR,NETBANKING,MER-1035,ORD-90551,SUCCESS,2026-08-04 00:21:32
TXN-90552,1999.0,INR,UPI,MER-1001,ORD-90552,SUCCESS,2026-08-04 00:28:48
TXN-90553,1999.0,INR,UPI,MER-1080,ORD-90553,PENDING,2026-08-04 00:35:39
TXN-90554,6750.0,INR,UPI,MER-1005,ORD-90554,SUCCESS,2026-08-04 00:38:46
TXN-90555,3499.0,INR,UPI,MER-1052,ORD-90555,SUCCESS,2026-08-04 00:47:22
TXN-90556,1250.0,INR,NETBANKING,MER-1089,ORD-90556,SUCCESS,2026-08-04 00:52:03
TXN-90557,4200.0,INR,CARD,MER-1030,ORD-90557,SUCCESS,2026-08-04 01:04:15
TXN-90558,4999.0,INR,CARD,MER-1013,ORD-90558,SUCCESS,2026-08-04 01:11:37
TXN-90559,1999.0,INR,UPI,MER-1062,ORD-90559,SUCCESS,2026-08-04 01:13:17
TXN-90560,199.0,INR,NETBANKING,MER-1056,ORD-90560,SUCCESS,2026-08-04 01:24:08
TXN-90561,1250.0,INR,UPI,MER-1014,ORD-90561,SUCCESS,2026-08-04 01:27:37
TXN-90562,6750.0,INR,CARD,MER-1074,ORD-90562,SUCCESS,2026-08-04 01:37:21
TXN-90563,799.0,INR,CARD,MER-1090,ORD-90563,SUCCESS,2026-08-04 01:43:13
TXN-90564,2899.0,INR,CARD,MER-1038,ORD-90564,SUCCESS,2026-08-04 01:48:38
TXN-90565,4200.0,INR,UPI,MER-1046,ORD-90565,SUCCESS,2026-08-04 01:56:51
TXN-90566,12500.0,INR,UPI,MER-1001,ORD-90566,SUCCESS,2026-08-04 02:03:19
TXN-90567,999.0,INR,NETBANKING,MER-1050,ORD-90567,PENDING,2026-08-04 02:10:02
TXN-90568,12500.0,INR,UPI,MER-1049,ORD-90568,SUCCESS,2026-08-04 02:19:14
TXN-90569,6750.0,INR,CARD,MER-1003,ORD-90569,SUCCESS,2026-08-04 02:27:48
TXN-90570,1499.0,INR,NETBANKING,MER-1053,ORD-90570,SUCCESS,2026-08-04 02:35:01
TXN-90571,4200.0,INR,NETBANKING,MER-1020,ORD-90571,PENDING,2026-08-04 02:41:33
TXN-90572,799.0,INR,CARD,MER-1002,ORD-90572,SUCCESS,2026-08-04 02:48:26
TXN-90573,799.0,INR,UPI,MER-1028,ORD-90573,PENDING,2026-08-04 02:55:46
TXN-90574,4999.0,INR,CARD,MER-1036,ORD-90574,SUCCESS,2026-08-04 02:59:47
TXN-90575,799.0,INR,UPI,MER-1032,ORD-90575,SUCCESS,2026-08-04 03:09:31
TXN-90576,299.0,INR,NETBANKING,MER-1095,ORD-90576,SUCCESS,2026-08-04 03:14:33
TXN-90577,1999.0,INR,CARD,MER-1029,ORD-90577,SUCCESS,2026-08-04 03:22:07
TXN-90578,2499.0,INR,CARD,MER-1057,ORD-90578,SUCCESS,2026-08-04 03:31:21
TXN-90579,2499.0,INR,CARD,MER-1001,ORD-90579,SUCCESS,2026-08-04 03:33:20
TXN-90580,299.0,INR,CARD,MER-1060,ORD-90580,SUCCESS,2026-08-04 03:44:24
TXN-90581,199.0,INR,UPI,MER-1044,ORD-90581,SUCCESS,2026-08-04 03:48:01
TXN-90582,8999.0,INR,NETBANKING,MER-1098,ORD-90582,SUCCESS,2026-08-04 03:57:48
TXN-90583,1499.0,INR,NETBANKING,MER-1079,ORD-90583,SUCCESS,2026-08-04 04:01:35
TXN-90584,1599.0,INR,UPI,MER-1024,ORD-90584,SUCCESS,2026-08-04 04:12:20
TXN-90585,3499.0,INR,UPI,MER-1036,ORD-90585,SUCCESS,2026-08-04 04:20:03
TXN-90586,1599.0,INR,UPI,MER-1019,ORD-90586,SUCCESS,2026-08-04 04:26:19
TXN-90587,6750.0,INR,UPI,MER-1019,ORD-90587,SUCCESS,2026-08-04 04:31:18
TXN-90588,8999.0,INR,CARD,MER-1042,ORD-90588,SUCCESS,2026-08-04 04:38:12
TXN-90589,2899.0,INR,NETBANKING,MER-1022,ORD-90589,SUCCESS,2026-08-04 04:44:12
TXN-90590,6750.0,INR,NETBANKING,MER-1074,ORD-90590,SUCCESS,2026-08-04 04:51:47
TXN-90591,6750.0,INR,CARD,MER-1027,ORD-90591,SUCCESS,2026-08-04 05:02:50
TXN-90592,1999.0,INR,NETBANKING,MER-1052,ORD-90592,SUCCESS,2026-08-04 05:07:19
TXN-90593,2899.0,INR,UPI,MER-1022,ORD-90593,SUCCESS,2026-08-04 05:15:52
TXN-90594,299.0,INR,CARD,MER-1028,ORD-90594,SUCCESS,2026-08-04 05:23:13
TXN-90595,8999.0,INR,NETBANKING,MER-1029,ORD-90595,SUCCESS,2026-08-04 05:29:43
TXN-90596,6750.0,INR,UPI,MER-1006,ORD-90596,SUCCESS,2026-08-04 05:34:47
TXN-90597,8999.0,INR,NETBANKING,MER-1036,ORD-90597,SUCCESS,2026-08-04 05:40:54
TXN-90598,1250.0,INR,NETBANKING,MER-1014,ORD-90598,SUCCESS,2026-08-04 05:47:12
TXN-90599,199.0,INR,UPI,MER-1073,ORD-90599,SUCCESS,2026-08-04 05:53:16
TXN-90600,4200.0,INR,CARD,MER-1013,ORD-90600,SUCCESS,2026-08-04 06:00:33
TXN-90601,799.0,INR,NETBANKING,MER-1004,ORD-90601,SUCCESS,2026-08-04 06:10:15
TXN-90602,499.0,INR,UPI,MER-1067,ORD-90602,SUCCESS,2026-08-04 06:15:41
TXN-90603,4999.0,INR,NETBANKING,MER-1039,ORD-90603,SUCCESS,2026-08-04 06:26:32
TXN-90604,12500.0,INR,CARD,MER-1095,ORD-90604,SUCCESS,2026-08-04 06:29:16
TXN-90605,3499.0,INR,CARD,MER-1005,ORD-90605,SUCCESS,2026-08-04 06:40:21
TXN-90606,999.0,INR,NETBANKING,MER-1004,ORD-90606,FAILED,2026-08-04 06:45:15
TXN-90607,2499.0,INR,NETBANKING,MER-1053,ORD-90607,SUCCESS,2026-08-04 06:52:03
TXN-90608,8999.0,INR,NETBANKING,MER-1019,ORD-90608,PENDING,2026-08-04 06:57:34
TXN-90609,4200.0,INR,CARD,MER-1058,ORD-90609,SUCCESS,2026-08-04 07:04:06
TXN-90610,2499.0,INR,CARD,MER-1042,ORD-90610,SUCCESS,2026-08-04 07:12:04
TXN-90611,8999.0,INR,UPI,MER-1019,ORD-90611,SUCCESS,2026-08-04 07:17:45
TXN-90612,4200.0,INR,UPI,MER-1024,ORD-90612,PENDING,2026-08-04 07:29:44
TXN-90613,6750.0,INR,UPI,MER-1072,ORD-90613,SUCCESS,2026-08-04 07:31:29
TXN-90614,2499.0,INR,NETBANKING,MER-1055,ORD-90614,SUCCESS,2026-08-04 07:39:50
TXN-90615,8999.0,INR,UPI,MER-1075,ORD-90615,SUCCESS,2026-08-04 07:50:30
TXN-90616,4200.0,INR,CARD,MER-1079,ORD-90616,SUCCESS,2026-08-04 07:54:32
TXN-90617,299.0,INR,UPI,MER-1075,ORD-90617,SUCCESS,2026-08-04 08:00:30
TXN-90618,299.0,INR,CARD,MER-1029,ORD-90618,SUCCESS,2026-08-04 08:10:02
TXN-90619,1999.0,INR,UPI,MER-1048,ORD-90619,SUCCESS,2026-08-04 08:17:30
TXN-90620,2899.0,INR,UPI,MER-1032,ORD-90620,FAILED,2026-08-04 08:24:26
TXN-90621,799.0,INR,UPI,MER-1079,ORD-90621,FAILED,2026-08-04 08:31:48
TXN-90622,999.0,INR,UPI,MER-1084,ORD-90622,SUCCESS,2026-08-04 08:39:04
TXN-90623,4999.0,INR,UPI,MER-1025,ORD-90623,SUCCESS,2026-08-04 08:46:00
TXN-90624,2899.0,INR,UPI,MER-1089,ORD-90624,SUCCESS,2026-08-04 08:48:43
TXN-90625,1999.0,INR,CARD,MER-1073,ORD-90625,SUCCESS,2026-08-04 08:57:08
TXN-90626,499.0,INR,UPI,MER-1029,ORD-90626,SUCCESS,2026-08-04 09:03:14
TXN-90627,999.0,INR,NETBANKING,MER-1061,ORD-90627,SUCCESS,2026-08-04 09:12:40
TXN-90628,12500.0,INR,CARD,MER-1094,ORD-90628,SUCCESS,2026-08-04 09:19:22
TXN-90629,1250.0,INR,NETBANKING,MER-1024,ORD-90629,SUCCESS,2026-08-04 09:27:35
TXN-90630,12500.0,INR,UPI,MER-1077,ORD-90630,SUCCESS,2026-08-04 09:31:40
TXN-90631,1250.0,INR,NETBANKING,MER-1023,ORD-90631,SUCCESS,2026-08-04 09:42:54
TXN-90632,3499.0,INR,UPI,MER-1089,ORD-90632,SUCCESS,2026-08-04 09:48:59
TXN-90633,2499.0,INR,UPI,MER-1092,ORD-90633,PENDING,2026-08-04 09:52:11
TXN-90634,199.0,INR,CARD,MER-1084,ORD-90634,SUCCESS,2026-08-04 10:03:09
TXN-90635,499.0,INR,CARD,MER-1054,ORD-90635,SUCCESS,2026-08-04 10:10:48
TXN-90636,8999.0,INR,UPI,MER-1079,ORD-90636,SUCCESS,2026-08-04 10:16:10
TXN-90637,2499.0,INR,CARD,MER-1012,ORD-90637,SUCCESS,2026-08-04 10:19:01
TXN-90638,2499.0,INR,UPI,MER-1070,ORD-90638,SUCCESS,2026-08-04 10:31:45
TXN-90639,1250.0,INR,NETBANKING,MER-1028,ORD-90639,SUCCESS,2026-08-04 10:35:50
TXN-90640,12500.0,INR,CARD,MER-1012,ORD-90640,PENDING,2026-08-04 10:43:34
TXN-90641,199.0,INR,CARD,MER-1045,ORD-90641,PENDING,2026-08-04 10:48:25
TXN-90642,4200.0,INR,CARD,MER-1063,ORD-90642,FAILED,2026-08-04 10:59:21
TXN-90643,1499.0,INR,UPI,MER-1028,ORD-90643,SUCCESS,2026-08-04 11:04:54
TXN-90644,299.0,INR,NETBANKING,MER-1068,ORD-90644,FAILED,2026-08-04 11:13:28
TXN-90645,4200.0,INR,CARD,MER-1085,ORD-90645,PENDING,2026-08-04 11:15:08
TXN-90646,3499.0,INR,NETBANKING,MER-1070,ORD-90646,SUCCESS,2026-08-04 11:22:37
TXN-90647,2499.0,INR,CARD,MER-1001,ORD-90647,SUCCESS,2026-08-04 11:34:13
TXN-90648,2899.0,INR,NETBANKING,MER-1019,ORD-90648,SUCCESS,2026-08-04 11:41:35
TXN-90649,8999.0,INR,CARD,MER-1092,ORD-90649,SUCCESS,2026-08-04 11:45:39
TXN-90650,6750.0,INR,UPI,MER-1059,ORD-90650,PENDING,2026-08-04 11:54:22
TXN-90651,12500.0,INR,CARD,MER-1014,ORD-90651,SUCCESS,2026-08-04 12:01:16
TXN-90652,1999.0,INR,NETBANKING,MER-1014,ORD-90652,SUCCESS,2026-08-04 12:08:48
TXN-90653,999.0,INR,CARD,MER-1057,ORD-90653,SUCCESS,2026-08-04 12:14:38
TXN-90654,1599.0,INR,CARD,MER-1020,ORD-90654,SUCCESS,2026-08-04 12:22:28
TXN-90655,299.0,INR,UPI,MER-1058,ORD-90655,SUCCESS,2026-08-04 12:26:26
TXN-90656,2899.0,INR,UPI,MER-1016,ORD-90656,PENDING,2026-08-04 12:37:27
TXN-90657,2499.0,INR,CARD,MER-1028,ORD-90657,SUCCESS,2026-08-04 12:42:52
TXN-90658,1250.0,INR,CARD,MER-1052,ORD-90658,FAILED,2026-08-04 12:49:40
TXN-90659,199.0,INR,NETBANKING,MER-1055,ORD-90659,SUCCESS,2026-08-04 12:58:18
TXN-90660,1599.0,INR,NETBANKING,MER-1074,ORD-90660,SUCCESS,2026-08-04 13:04:02
TXN-90661,6750.0,INR,CARD,MER-1085,ORD-90661,PENDING,2026-08-04 13:08:58
TXN-90662,1999.0,INR,CARD,MER-1080,ORD-90662,SUCCESS,2026-08-04 13:15:17
TXN-90663,799.0,INR,CARD,MER-1040,ORD-90663,SUCCESS,2026-08-04 13:22:10
TXN-90664,1999.0,INR,UPI,MER-1086,ORD-90664,SUCCESS,2026-08-04 13:29:59
TXN-90665,1599.0,INR,CARD,MER-1090,ORD-90665,FAILED,2026-08-04 13:36:07
TXN-90666,299.0,INR,NETBANKING,MER-1012,ORD-90666,PENDING,2026-08-04 13:44:51
TXN-90667,1250.0,INR,CARD,MER-1080,ORD-90667,SUCCESS,2026-08-04 13:50:35
TXN-90668,4999.0,INR,UPI,MER-1025,ORD-90668,SUCCESS,2026-08-04 13:58:42
TXN-90669,199.0,INR,UPI,MER-1080,ORD-90669,SUCCESS,2026-08-04 14:06:24
TXN-90670,2499.0,INR,UPI,MER-1079,ORD-90670,SUCCESS,2026-08-04 14:14:11
TXN-90671,12500.0,INR,CARD,MER-1093,ORD-90671,SUCCESS,2026-08-04 14:17:25
TXN-90672,499.0,INR,NETBANKING,MER-1061,ORD-90672,SUCCESS,2026-08-04 14:29:52
TXN-90673,1499.0,INR,CARD,MER-1004,ORD-90673,SUCCESS,2026-08-04 14:36:26
TXN-90674,1999.0,INR,CARD,MER-1071,ORD-90674,SUCCESS,2026-08-04 14:43:37
TXN-90675,1250.0,INR,CARD,MER-1085,ORD-90675,SUCCESS,2026-08-04 14:46:19
TXN-90676,2499.0,INR,NETBANKING,MER-1009,ORD-90676,SUCCESS,2026-08-04 14:53:37
TXN-90677,6750.0,INR,NETBANKING,MER-1081,ORD-90677,SUCCESS,2026-08-04 15:04:24
TXN-90678,1499.0,INR,CARD,MER-1076,ORD-90678,PENDING,2026-08-04 15:07:30
TXN-90679,2499.0,INR,CARD,MER-1028,ORD-90679,PENDING,2026-08-04 15:17:26
TXN-90680,999.0,INR,CARD,MER-1016,ORD-90680,PENDING,2026-08-04 15:24:54
TXN-90681,199.0,INR,NETBANKING,MER-1025,ORD-90681,SUCCESS,2026-08-04 15:30:38
TXN-90682,499.0,INR,UPI,MER-1021,ORD-90682,SUCCESS,2026-08-04 15:37:42
TXN-90683,3499.0,INR,UPI,MER-1012,ORD-90683,SUCCESS,2026-08-04 15:42:37
TXN-90684,299.0,INR,UPI,MER-1038,ORD-90684,SUCCESS,2026-08-04 15:53:40
TXN-90685,499.0,INR,CARD,MER-1062,ORD-90685,FAILED,2026-08-04 16:00:38
TXN-90686,299.0,INR,NETBANKING,MER-1067,ORD-90686,SUCCESS,2026-08-04 16:02:27
TXN-90687,999.0,INR,UPI,MER-1029,ORD-90687,SUCCESS,2026-08-04 16:10:20
TXN-90688,12500.0,INR,NETBANKING,MER-1057,ORD-90688,SUCCESS,2026-08-04 16:19:38
TXN-90689,6750.0,INR,UPI,MER-1100,ORD-90689,SUCCESS,2026-08-04 16:23:16
TXN-90690,4999.0,INR,UPI,MER-1071,ORD-90690,SUCCESS,2026-08-04 16:34:23
TXN-90691,199.0,INR,NETBANKING,MER-1044,ORD-90691,SUCCESS,2026-08-04 16:37:14
TXN-90692,6750.0,INR,UPI,MER-1060,ORD-90692,SUCCESS,2026-08-04 16:49:40
TXN-90693,999.0,INR,UPI,MER-1023,ORD-90693,SUCCESS,2026-08-04 16:55:18
TXN-90694,2899.0,INR,CARD,MER-1064,ORD-90694,SUCCESS,2026-08-04 17:03:47
TXN-90695,499.0,INR,UPI,MER-1031,ORD-90695,SUCCESS,2026-08-04 17:07:00
TXN-90696,499.0,INR,CARD,MER-1092,ORD-90696,SUCCESS,2026-08-04 17:16:04
TXN-90697,2899.0,INR,CARD,MER-1011,ORD-90697,SUCCESS,2026-08-04 17:22:36
TXN-90698,8999.0,INR,UPI,MER-1091,ORD-90698,SUCCESS,2026-08-04 17:30:02
TXN-90699,1499.0,INR,NETBANKING,MER-1034,ORD-90699,SUCCESS,2026-08-04 17:35:05
TXN-90700,2899.0,INR,NETBANKING,MER-1025,ORD-90700,SUCCESS,2026-08-04 17:40:14
TXN-90701,1599.0,INR,UPI,MER-1004,ORD-90701,FAILED,2026-08-04 17:50:45
TXN-90702,8999.0,INR,CARD,MER-1077,ORD-90702,SUCCESS,2026-08-04 17:54:56
TXN-90703,1499.0,INR,UPI,MER-1030,ORD-90703,SUCCESS,2026-08-04 18:06:34
TXN-90704,2899.0,INR,NETBANKING,MER-1032,ORD-90704,SUCCESS,2026-08-04 18:10:23
TXN-90705,3499.0,INR,CARD,MER-1016,ORD-90705,SUCCESS,2026-08-04 18:15:28
TXN-90706,8999.0,INR,NETBANKING,MER-1045,ORD-90706,SUCCESS,2026-08-04 18:23:20
TXN-90707,799.0,INR,NETBANKING,MER-1074,ORD-90707,SUCCESS,2026-08-04 18:32:48
TXN-90708,8999.0,INR,CARD,MER-1008,ORD-90708,SUCCESS,2026-08-04 18:36:58
TXN-90709,6750.0,INR,NETBANKING,MER-1049,ORD-90709,SUCCESS,2026-08-04 18:44:56
TXN-90710,1599.0,INR,CARD,MER-1010,ORD-90710,SUCCESS,2026-08-04 18:54:45
TXN-90711,2499.0,INR,CARD,MER-1008,ORD-90711,SUCCESS,2026-08-04 18:59:48
TXN-90712,1250.0,INR,UPI,MER-1048,ORD-90712,SUCCESS,2026-08-04 19:06:57
TXN-90713,2899.0,INR,UPI,MER-1014,ORD-90713,SUCCESS,2026-08-04 19:11:58
TXN-90714,12500.0,INR,CARD,MER-1025,ORD-90714,FAILED,2026-08-04 19:22:00
TXN-90715,4200.0,INR,CARD,MER-1033,ORD-90715,SUCCESS,2026-08-04 19:25:16
TXN-90716,4999.0,INR,UPI,MER-1043,ORD-90716,PENDING,2026-08-04 19:35:23
TXN-90717,4999.0,INR,CARD,MER-1044,ORD-90717,SUCCESS,2026-08-04 19:44:34
TXN-90718,12500.0,INR,NETBANKING,MER-1009,ORD-90718,SUCCESS,2026-08-04 19:48:16
TXN-90719,8999.0,INR,CARD,MER-1088,ORD-90719,SUCCESS,2026-08-04 19:53:53
TXN-90720,2899.0,INR,UPI,MER-1055,ORD-90720,PENDING,2026-08-04 20:02:01
TXN-90721,2899.0,INR,NETBANKING,MER-1044,ORD-90721,SUCCESS,2026-08-04 20:11:40
TXN-90722,3499.0,INR,UPI,MER-1028,ORD-90722,SUCCESS,2026-08-04 20:16:58
TXN-90723,1599.0,INR,UPI,MER-1066,ORD-90723,SUCCESS,2026-08-04 20:26:17
TXN-90724,999.0,INR,UPI,MER-1045,ORD-90724,SUCCESS,2026-08-04 20:30:17
TXN-90725,6750.0,INR,CARD,MER-1081,ORD-90725,SUCCESS,2026-08-04 20:40:34
TXN-90726,199.0,INR,UPI,MER-1040,ORD-90726,SUCCESS,2026-08-04 20:45:04
TXN-90727,1250.0,INR,NETBANKING,MER-1026,ORD-90727,SUCCESS,2026-08-04 20:49:17
TXN-90728,2499.0,INR,NETBANKING,MER-1003,ORD-90728,PENDING,2026-08-04 20:56:37
TXN-90729,12500.0,INR,UPI,MER-1072,ORD-90729,SUCCESS,2026-08-04 21:06:10
TXN-90730,799.0,INR,CARD,MER-1033,ORD-90730,SUCCESS,2026-08-04 21:10:24
TXN-90731,4999.0,INR,NETBANKING,MER-1059,ORD-90731,SUCCESS,2026-08-04 21:19:11
TXN-90732,199.0,INR,UPI,MER-1053,ORD-90732,SUCCESS,2026-08-04 21:25:39
TXN-90733,1499.0,INR,NETBANKING,MER-1002,ORD-90733,SUCCESS,2026-08-04 21:33:28
TXN-90734,999.0,INR,NETBANKING,MER-1093,ORD-90734,SUCCESS,2026-08-04 21:39:27
TXN-90735,1999.0,INR,NETBANKING,MER-1050,ORD-90735,SUCCESS,2026-08-04 21:45:06
TXN-90736,1999.0,INR,UPI,MER-1034,ORD-90736,SUCCESS,2026-08-04 21:55:09
TXN-90737,799.0,INR,CARD,MER-1083,ORD-90737,SUCCESS,2026-08-04 22:01:40
TXN-90738,199.0,INR,UPI,MER-1045,ORD-90738,SUCCESS,2026-08-04 22:07:27
TXN-90739,1499.0,INR,NETBANKING,MER-1037,ORD-90739,FAILED,2026-08-04 22:16:29
TXN-90740,1599.0,INR,UPI,MER-1092,ORD-90740,SUCCESS,2026-08-04 22:20:18
TXN-90741,799.0,INR,UPI,MER-1079,ORD-90741,SUCCESS,2026-08-04 22:29:48
TXN-90742,199.0,INR,CARD,MER-1051,ORD-90742,SUCCESS,2026-08-04 22:38:17
TXN-90743,1599.0,INR,UPI,MER-1064,ORD-90743,SUCCESS,2026-08-04 22:45:44
TXN-90744,12500.0,INR,CARD,MER-1077,ORD-90744,SUCCESS,2026-08-04 22:53:03
TXN-90745,6750.0,INR,NETBANKING,MER-1002,ORD-90745,SUCCESS,2026-08-04 22:58:46
TXN-90746,6750.0,INR,NETBANKING,MER-1074,ORD-90746,SUCCESS,2026-08-04 23:04:55
TXN-90747,799.0,INR,NETBANKING,MER-1045,ORD-90747,SUCCESS,2026-08-04 23:09:08
TXN-90748,499.0,INR,UPI,MER-1081,ORD-90748,SUCCESS,2026-08-04 23:18:18
TXN-90749,4999.0,INR,NETBANKING,MER-1093,ORD-90749,SUCCESS,2026-08-04 23:24:18
TXN-90750,12500.0,INR,CARD,MER-1093,ORD-90750,FAILED,2026-08-04 23:33:47
TXN-90751,4200.0,INR,CARD,MER-1016,ORD-90751,SUCCESS,2026-08-04 23:37:11
TXN-90752,4200.0,INR,NETBANKING,MER-1085,ORD-90752,PENDING,2026-08-04 23:49:18
TXN-90753,999.0,INR,NETBANKING,MER-1037,ORD-90753,SUCCESS,2026-08-04 23:52:31
TXN-90754,799.0,INR,NETBANKING,MER-1086,ORD-90754,SUCCESS,2026-08-04 23:58:42
TXN-90755,799.0,INR,CARD,MER-1081,ORD-90755,FAILED,2026-08-05 00:05:20
TXN-90756,4200.0,INR,CARD,MER-1091,ORD-90756,PENDING,2026-08-05 00:17:01
TXN-90757,4999.0,INR,NETBANKING,MER-1074,ORD-90757,SUCCESS,2026-08-05 00:19:48
TXN-90758,4999.0,INR,CARD,MER-1012,ORD-90758,SUCCESS,2026-08-05 00:26:34
TXN-90759,1499.0,INR,UPI,MER-1074,ORD-90759,SUCCESS,2026-08-05 00:33:46
TXN-90760,3499.0,INR,UPI,MER-1080,ORD-90760,SUCCESS,2026-08-05 00:42:43
TXN-90761,499.0,INR,UPI,MER-1010,ORD-90761,SUCCESS,2026-08-05 00:52:32
TXN-90762,1599.0,INR,UPI,MER-1051,ORD-90762,SUCCESS,2026-08-05 00:59:11
TXN-90763,1599.0,INR,CARD,MER-1083,ORD-90763,FAILED,2026-08-05 01:04:08
TXN-90764,12500.0,INR,CARD,MER-1039,ORD-90764,SUCCESS,2026-08-05 01:08:44
TXN-90765,12500.0,INR,CARD,MER-1082,ORD-90765,SUCCESS,2026-08-05 01:18:34
TXN-90766,3499.0,INR,UPI,MER-1069,ORD-90766,FAILED,2026-08-05 01:25:14
TXN-90767,999.0,INR,NETBANKING,MER-1080,ORD-90767,SUCCESS,2026-08-05 01:33:59
TXN-90768,1999.0,INR,CARD,MER-1044,ORD-90768,SUCCESS,2026-08-05 01:41:12
TXN-90769,999.0,INR,CARD,MER-1079,ORD-90769,SUCCESS,2026-08-05 01:48:53
TXN-90770,2899.0,INR,UPI,MER-1055,ORD-90770,SUCCESS,2026-08-05 01:55:33
TXN-90771,499.0,INR,CARD,MER-1016,ORD-90771,SUCCESS,2026-08-05 01:57:20
TXN-90772,499.0,INR,CARD,MER-1058,ORD-90772,SUCCESS,2026-08-05 02:08:40
TXN-90773,6750.0,INR,UPI,MER-1045,ORD-90773,FAILED,2026-08-05 02:15:40
TXN-90774,999.0,INR,NETBANKING,MER-1092,ORD-90774,PENDING,2026-08-05 02:19:22
TXN-90775,199.0,INR,UPI,MER-1040,ORD-90775,SUCCESS,2026-08-05 02:29:08
TXN-90776,1599.0,INR,CARD,MER-1092,ORD-90776,SUCCESS,2026-08-05 02:34:14
TXN-90777,799.0,INR,UPI,MER-1041,ORD-90777,SUCCESS,2026-08-05 02:42:34
TXN-90778,1499.0,INR,CARD,MER-1026,ORD-90778,SUCCESS,2026-08-05 02:48:26
TXN-90779,3499.0,INR,CARD,MER-1019,ORD-90779,SUCCESS,2026-08-05 02:57:22
TXN-90780,2899.0,INR,UPI,MER-1018,ORD-90780,SUCCESS,2026-08-05 03:01:32
TXN-90781,2899.0,INR,CARD,MER-1021,ORD-90781,SUCCESS,2026-08-05 03:07:02
TXN-90782,1250.0,INR,UPI,MER-1075,ORD-90782,PENDING,2026-08-05 03:16:43
TXN-90783,999.0,INR,UPI,MER-1046,ORD-90783,SUCCESS,2026-08-05 03:25:08
TXN-90784,299.0,INR,NETBANKING,MER-1083,ORD-90784,SUCCESS,2026-08-05 03:30:27
TXN-90785,199.0,INR,NETBANKING,MER-1069,ORD-90785,SUCCESS,2026-08-05 03:36:14
TXN-90786,6750.0,INR,UPI,MER-1092,ORD-90786,SUCCESS,2026-08-05 03:45:45
TXN-90787,799.0,INR,CARD,MER-1100,ORD-90787,SUCCESS,2026-08-05 03:52:02
TXN-90788,12500.0,INR,UPI,MER-1011,ORD-90788,SUCCESS,2026-08-05 03:57:17
TXN-90789,999.0,INR,NETBANKING,MER-1066,ORD-90789,SUCCESS,2026-08-05 04:04:42
TXN-90790,4200.0,INR,UPI,MER-1051,ORD-90790,SUCCESS,2026-08-05 04:13:42
TXN-90791,1250.0,INR,CARD,MER-1024,ORD-90791,SUCCESS,2026-08-05 04:20:51
TXN-90792,199.0,INR,CARD,MER-1014,ORD-90792,FAILED,2026-08-05 04:26:26
TXN-90793,2899.0,INR,NETBANKING,MER-1021,ORD-90793,SUCCESS,2026-08-05 04:34:06
TXN-90794,12500.0,INR,NETBANKING,MER-1069,ORD-90794,SUCCESS,2026-08-05 04:39:42
TXN-90795,199.0,INR,CARD,MER-1025,ORD-90795,SUCCESS,2026-08-05 04:50:00
TXN-90796,1999.0,INR,NETBANKING,MER-1014,ORD-90796,SUCCESS,2026-08-05 04:55:33
TXN-90797,12500.0,INR,NETBANKING,MER-1037,ORD-90797,SUCCESS,2026-08-05 05:04:07
